0.164472, 1.65482, 0.604036, 2.07236, 1.65411, 0.603589, 2.08425
0.174472, 1.67403, 0.609177, 2.07555, 1.67678, 0.611272, 2.08712
0.184472, 1.69908, 0.619307, 2.07995, 1.70261, 0.623796, 2.08997
0.194472, 1.71962, 0.632489, 2.0803, 1.72117, 0.638552, 2.08772
0.204472, 1.7273, 0.645779, 2.07258, 1.7249, 0.652273, 2.07692
0.214472, 1.71792, 0.656433, 2.05512, 1.71103, 0.662328, 2.05664
0.224472, 1.69228, 0.6629, 2.02883, 1.68193, 0.66765, 2.02834
0.234472, 1.65544, 0.66531, 1.99648, 1.64395, 0.669031, 1.99497
0.244472, 1.61497, 0.665343, 1.96143, 1.60516, 0.668736, 1.9596
0.254472, 1.57849, 0.665576, 1.9263, 1.57281, 0.669632, 1.92415
0.264472, 1.5515, 0.668572, 1.89204, 1.55127, 0.674171, 1.88872
0.274472, 1.53596, 0.676042, 1.85763, 1.54095, 0.683596, 1.85167
0.284472, 1.53009, 0.688338, 1.82069, 1.53866, 0.697602, 1.8105
0.294472, 1.52932, 0.704425, 1.77856, 1.53898, 0.714545, 1.76312
0.304472, 1.52802, 0.722291, 1.72962, 1.53625, 0.732058, 1.70909
0.314472, 1.52143, 0.739611, 1.67435, 1.52656, 0.74783, 1.65039
0.324472, 1.50719, 0.754427, 1.61566, 1.50888, 0.760263, 1.5913
0.334472, 1.48596, 0.76562, 1.5585, 1.48522, 0.768812, 1.53755
0.344472, 1.46096, 0.773054, 1.50862, 1.45965, 0.773926, 1.49476
0.354472, 1.4367, 0.777387, 1.47106, 1.43669, 0.77669, 1.46684
0.364472, 1.41726, 0.779697, 1.44867, 1.41951, 0.778342, 1.45475
0.374472, 1.40473, 0.781057, 1.44117, 1.40868, 0.779867, 1.45599
0.384472, 1.39838, 0.782253, 1.44508, 1.40181, 0.781804, 1.46517
0.394472, 1.39478, 0.783703, 1.45457, 1.39435, 0.784312, 1.47532
0.404472, 1.38887, 0.785572, 1.46294, 1.38118, 0.787387, 1.47983
0.414472, 1.37571, 0.787982, 1.46441, 1.35859, 0.791119, 1.47412
0.424472, 1.35234, 0.791193, 1.45562, 1.3259, 0.795813, 1.45698
0.434472, 1.31907, 0.79564, 1.43656, 1.28634, 0.801931, 1.43079
0.444472, 1.28001, 0.801806, 1.41045, 1.24665, 0.809845, 1.40088
0.454472, 1.24237, 0.809973, 1.38292, 1.21573, 0.819536, 1.37401
0.464472, 1.21491, 0.819955, 1.36038, 1.20233, 0.830369, 1.35656
0.474472, 1.20574, 0.830957, 1.34836, 1.21277, 0.841068, 1.35277
0.484472, 1.22018, 0.841625, 1.35003, 1.24893, 0.849946, 1.3636
0.494472, 1.25916, 0.850312, 1.36537, 1.30742, 0.855315, 1.38647
0.504472, 1.31857, 0.855473, 1.39111, 1.3798, 0.855951, 1.41582
0.514472, 1.38979, 0.856074, 1.4215, 1.45416, 0.85145, 1.44438
0.524472, 1.46126, 0.851861, 1.44957, 1.51736, 0.84234, 1.46477
0.534472, 1.5206, 0.843407, 1.46854, 1.55769, 0.82992, 1.47102
0.544472, 1.55705, 0.831914, 1.47319, 1.56711, 0.815881, 1.45965
0.554472, 1.56345, 0.818864, 1.46069, 1.5428, 0.801842, 1.43023
0.564472, 1.53757, 0.805627, 1.43102, 1.48763, 0.788995, 1.38524
0.574472, 1.48239, 0.793179, 1.3867, 1.40948, 0.777948, 1.32952
0.584472, 1.4055, 0.782023, 1.33232, 1.31974, 0.768827, 1.26936
0.594472, 1.3177, 0.772319, 1.2737, 1.23128, 0.761566, 1.21151
0.604472, 1.23107, 0.764161, 1.21707, 1.15623, 0.756244, 1.16231
