0.164472, 1.68742, 1.53796, 2.45579, 1.52906, 1.48579, 2.4275
0.174472, 1.59057, 1.50954, 2.39452, 1.48036, 1.44505, 2.43
0.184472, 1.5151, 1.46502, 2.38777, 1.46966, 1.408, 2.49778
0.194472, 1.46815, 1.41491, 2.43321, 1.49371, 1.38089, 2.6106
0.204472, 1.45135, 1.36727, 2.51808, 1.54386, 1.36463, 2.73807
0.214472, 1.46177, 1.32707, 2.62219, 1.60857, 1.35593, 2.84677
0.224472, 1.49339, 1.29622, 2.72209, 1.67581, 1.34898, 2.90753
0.234472, 1.53869, 1.27406, 2.7955, 1.73475, 1.33746, 2.90142
0.244472, 1.58996, 1.25809, 2.82524, 1.77688, 1.31614, 2.82321
0.254472, 1.64015, 1.2448, 2.80203, 1.79661, 1.28212, 2.68187
0.264472, 1.68334, 1.23047, 2.72571, 1.79146, 1.23549, 2.49811
0.274472, 1.71495, 1.21193, 2.60481, 1.76229, 1.17944, 2.29986
0.284472, 1.73181, 1.18722, 2.45477, 1.71322, 1.11977, 2.11653
0.294472, 1.7323, 1.15604, 2.29507, 1.6512, 1.06394, 1.97335
0.304472, 1.71653, 1.12001, 2.14585, 1.58522, 1.0197, 1.88682
0.314472, 1.68643, 1.08252, 2.02464, 1.52478, 0.993411, 1.86208
0.324472, 1.6457, 1.04825, 1.94361, 1.4781, 0.988585, 1.89264
0.334472, 1.59938, 1.02226, 1.90779, 1.45037, 1.00482, 1.96226
0.344472, 1.55312, 1.00885, 1.91462, 1.44249, 1.03759, 2.04878
0.354472, 1.51218, 1.01046, 1.95463, 1.45082, 1.07896, 2.12878
0.364472, 1.48038, 1.02687, 2.01338, 1.46804, 1.11927, 2.18229
0.374472, 1.45932, 1.05494, 2.07418, 1.48499, 1.14929, 2.19645
0.384472, 1.4481, 1.08903, 2.12104, 1.49296, 1.16231, 2.16742
0.394472, 1.44353, 1.12206, 2.14151, 1.48595, 1.15573, 2.10025
0.404472, 1.44103, 1.14695, 2.12872, 1.462, 1.13144, 2.0068
0.414472, 1.43579, 1.15819, 2.0822, 1.42356, 1.09513, 1.90238
0.424472, 1.42403, 1.15303, 2.00762, 1.37665, 1.05458, 1.80197
0.434472, 1.40394, 1.13202, 1.91519, 1.32906, 1.01756, 1.71693
0.444472, 1.37618, 1.09885, 1.81739, 1.28838, 0.989829, 1.65304
0.454472, 1.34368, 1.05942, 1.72632, 1.2601, 0.97393, 1.61015
0.464472, 1.31088, 1.02045, 1.65146, 1.24648, 0.969004, 1.58331
