0.164472, 1.70301, 1.15278, 2.73644, 1.64629, 1.17927, 2.79752
0.174472, 1.64851, 1.18412, 2.75432, 1.60927, 1.21588, 2.84789
0.184472, 1.60669, 1.2118, 2.79974, 1.58911, 1.247, 2.92369
0.194472, 1.57942, 1.23339, 2.86549, 1.58419, 1.26915, 3.01195
0.204472, 1.56578, 1.2462, 2.94097, 1.5906, 1.27939, 3.09735
0.214472, 1.56317, 1.24822, 3.01416, 1.60352, 1.27624, 3.16464
0.224472, 1.56833, 1.23891, 3.07325, 1.61836, 1.2601, 3.20058
0.234472, 1.57809, 1.21937, 3.10802, 1.63137, 1.23306, 3.19536
0.244472, 1.58973, 1.19221, 3.1107, 1.63978, 1.19834, 3.14355
0.254472, 1.60098, 1.16084, 3.07654, 1.64162, 1.15959, 3.0447
0.264472, 1.60978, 1.12874, 3.00421, 1.63556, 1.1202, 2.90354
0.274472, 1.61414, 1.09876, 2.89593, 1.6209, 1.08299, 2.72964
0.284472, 1.61216, 1.07269, 2.75745, 1.59769, 1.05007, 2.5367
0.294472, 1.6023, 1.05125, 2.59776, 1.56715, 1.02305, 2.34097
0.304472, 1.58386, 1.03432, 2.4283, 1.53179, 1.00312, 2.15926
0.314472, 1.55744, 1.0214, 2.26179, 1.49539, 0.991104, 2.00644
0.324472, 1.52519, 1.01198, 2.11062, 1.46237, 0.987284, 1.89307
0.334472, 1.49059, 1.00574, 1.9851, 1.43695, 0.991104, 1.82359
0.344472, 1.45792, 1.00256, 1.8918, 1.42198, 1.00095, 1.7956
0.354472, 1.4313, 1.00228, 1.83251, 1.41807, 1.01414, 1.80035
0.364472, 1.41361, 1.00444, 1.80396, 1.4231, 1.02733, 1.82471
0.374472, 1.40576, 1.00812, 1.79853, 1.4326, 1.03712, 1.8539
0.384472, 1.40622, 1.01195, 1.80587, 1.44066, 1.04092, 1.87459
0.394472, 1.41134, 1.01444, 1.81502, 1.44143, 1.03764, 1.8775
0.404472, 1.41616, 1.01429, 1.81665, 1.43072, 1.028, 1.85898
0.414472, 1.41564, 1.01088, 1.80481, 1.40724, 1.01435, 1.82108
0.424472, 1.40604, 1.00448, 1.77789, 1.37312, 0.999937, 1.7703
0.434472, 1.38593, 0.996252, 1.73851, 1.33358, 0.987916, 1.71535
0.444472, 1.35674, 0.987904, 1.69236, 1.29579, 0.980397, 1.66455
0.454472, 1.32258, 0.981207, 1.64649, 1.26716, 0.977809, 1.62369
