0.164472, 1.76183, 0.57924, 1.82791
0.174472, 1.81777, 0.549148, 1.84439
0.184472, 1.8653, 0.515385, 1.86577
0.194472, 1.8918, 0.484707, 1.87765
0.204472, 1.88983, 0.462998, 1.86883
0.214472, 1.85894, 0.454424, 1.83422
0.224472, 1.80559, 0.46084, 1.77582
0.234472, 1.74117, 0.481548, 1.70174
0.244472, 1.67871, 0.513451, 1.62363
0.254472, 1.62944, 0.551606, 1.5534
0.264472, 1.59987, 0.590112, 1.5001
0.274472, 1.59046, 0.623185, 1.46779
0.284472, 1.59598, 0.646234, 1.45507
0.294472, 1.60749, 0.65671, 1.45605
0.304472, 1.61517, 0.654565, 1.46252
0.314472, 1.61131, 0.642208, 1.46652
0.324472, 1.5924, 0.623966, 1.46252
0.334472, 1.55987, 0.605168, 1.4487
0.344472, 1.51929, 0.591056, 1.42695
0.354472, 1.47835, 0.58578, 1.40177
0.364472, 1.44429, 0.591671, 1.3785
0.374472, 1.42161, 0.608951, 1.36151
0.384472, 1.41075, 0.63589, 1.35294
0.394472, 1.40808, 0.669325, 1.35223
0.404472, 1.40724, 0.705379, 1.35663
0.414472, 1.40138, 0.74019, 1.3624
0.424472, 1.38553, 0.770484, 1.36622
0.434472, 1.35845, 0.793912, 1.36638
0.444472, 1.32339, 0.809143, 1.36335
0.454472, 1.28748, 0.815775, 1.3596
0.464472, 1.25995, 0.814171, 1.35875
0.474472, 1.24966, 0.805296, 1.36438
0.484472, 1.26268, 0.790607, 1.37882
0.494472, 1.30036, 0.771973, 1.40235
0.504472, 1.35872, 0.751599, 1.4329
0.514472, 1.42899, 0.731856, 1.46649
0.524472, 1.4993, 0.715017, 1.49802
0.534472, 1.55711, 0.702909, 1.52228
0.544472, 1.59167, 0.69655, 1.53504
0.554472, 1.59611, 0.695891, 1.53367
0.564472, 1.56861, 0.699768, 1.51757
0.574472, 1.51261, 0.706122, 1.48811
0.584472, 1.43593, 0.712472, 1.44836
0.594472, 1.3493, 0.716531, 1.40261
0.604472, 1.26443, 0.716824, 1.35582
0.614472, 1.19214, 0.713107, 1.31312
0.624472, 1.14084, 0.706487, 1.27926
0.634472, 1.11548, 0.699163, 1.25806
0.644472, 1.11716, 0.693873, 1.25193
0.654472, 1.14322, 0.693166, 1.26143
0.664472, 1.18784, 0.698722, 1.28501
0.674472, 1.24303, 0.710874, 1.31896
0.684472, 1.29969, 0.728497, 1.35774
0.694472, 1.34886, 0.749253, 1.3947
0.704472, 1.38291, 0.770144, 1.42304
0.714472, 1.39653, 0.788207, 1.43694
0.724472, 1.38746, 0.801172, 1.43259
0.734472, 1.35679, 0.807912, 1.40892
0.744472, 1.30881, 0.808596, 1.36787
0.754472, 1.2504, 0.804539, 1.31407
0.764472, 1.18993, 0.797799, 1.25401
0.774472, 1.13592, 0.790681, 1.19491
0.784472, 1.09569, 0.785246, 1.14346
0.794472, 1.07415, 0.782964, 1.10469
0.804472, 1.07302, 0.784556, 1.08127
0.814472, 1.09063, 0.790022, 1.07327
0.824472, 1.12233, 0.798799, 1.07843
0.834472, 1.16141, 0.809989, 1.09283
0.844472, 1.20045, 0.822567, 1.11184
0.854472, 1.23257, 0.83554, 1.131
0.864472, 1.25268, 0.848023, 1.1468
0.874472, 1.25817, 0.859271, 1.15713
0.884472, 1.24912, 0.868673, 1.16136
0.894472, 1.22797, 0.875758, 1.16011
0.904472, 1.19873, 0.880206, 1.15481
0.914472, 1.166, 0.88189, 1.14712
0.924472, 1.13403, 0.880907, 1.13843
0.934472, 1.10597, 0.877589, 1.12956
0.944472, 1.08348, 0.872484, 1.12061
0.954472, 1.06678, 0.866295, 1.11111
0.964472, 1.05498, 0.85979, 1.10028
0.974472, 1.04665, 0.85371, 1.08743
0.984472, 1.04032, 0.84869, 1.07229
0.994472, 1.03498, 0.845208, 1.05524
1.00447, 1.03018, 0.843565, 1.03735
1.01447, 1.02605, 0.843893, 1.02024
1.02447, 1.02297, 0.846171, 1.00573
1.03447, 1.02127, 0.850249, 0.995483
1.04447, 1.02096, 0.855861, 0.990587
1.05447, 1.02158, 0.862639, 0.991311
1.06447, 1.02223, 0.870134, 0.997003
1.07447, 1.02187, 0.877856, 1.0062
1.08447, 1.01955, 0.885324, 1.01691
1.09447, 1.01485, 0.892137, 1.02701
1.10447, 1.00799, 0.898038, 1.03462
1.11447, 0.999936, 0.902963, 1.03846
1.12447, 0.992172, 0.907052, 1.038
1.13447, 0.986377, 0.910629, 1.03351
1.14447, 0.984002, 0.914137, 1.02588
1.15447, 0.98588, 0.918071, 1.01643
1.16447, 0.991967, 0.922898, 1.00655
1.17447, 1.00128, 0.929005, 0.997518
1.18447, 1.01207, 0.936665, 0.990266
1.19447, 1.02216, 0.946021, 0.985337
1.20447, 1.02941, 0.957069, 0.982883
1.21447, 1.03218, 0.969636, 0.982751
1.22447, 1.02971, 0.983339, 0.984591
1.23447, 1.0223, 0.997533, 0.987956
1.24447, 1.01128, 1.01129, 0.992369
1.25447, 0.998772, 1.0234, 0.997354
1.26447, 0.987225, 1.03251, 1.00244
1.27447, 0.978939, 1.03729, 1.00712
1.28447, 0.975547, 1.03669, 1.0109
1.29447, 0.977648, 1.03026, 1.01322
1.30447, 0.984638, 1.01838, 1.01357
1.31447, 0.994796, 1.00234, 1.01146
1.32447, 1.00561, 0.984306, 1.00659
1.33447, 1.01427, 0.967056, 0.998835
1.34447, 1.01826, 0.953497, 0.988361
1.35447, 1.01587, 0.946163, 0.975659
1.36447, 1.00659, 0.946694, 0.961543
1.37447, 0.991203, 0.955474, 0.947111
1.38447, 0.971626, 0.971498, 0.933643
1.39447, 0.950529, 0.992527, 0.922451
1.40447, 0.930784, 1.01549, 0.914687
1.41447, 0.914894, 1.03708, 0.911145
1.42447, 0.904545, 1.05434, 0.912081
1.43447, 0.900345, 1.06523, 0.917109
1.44447, 0.901828, 1.06893, 0.925188
1.45447, 0.907673, 1.06592, 0.934744
1.46447, 0.916089, 1.05774, 0.943904
1.47447, 0.925235, 1.04663, 0.950812
1.48447, 0.933579, 1.03503, 0.953983
1.49447, 0.940114, 1.02509, 0.952601
1.50447, 0.944405, 1.01836, 0.946712
1.51447, 0.946487, 1.01562, 0.937245
1.52447, 0.946675, 1.01689, 0.925862
1.53447, 0.945377, 1.0216, 0.914645
1.54447, 0.942965, 1.02881, 0.905689
1.55447, 0.939731, 1.03745, 0.900684
1.56447, 0.935943, 1.04647, 0.900585
1.57447, 0.931926, 1.05494, 0.905419
1.58447, 0.928128, 1.06213, 0.914301
1.59447, 0.925129, 1.06743, 0.925624
1.60447, 0.923546, 1.07045, 0.937401
1.61447, 0.92388, 1.07096, 0.947666
1.62447, 0.92635, 1.06903, 0.954854
1.63447, 0.930762, 1.06502, 0.95808
1.64447, 0.936493, 1.05965, 0.957251
1.65447, 0.942595, 1.05395, 0.953018
1.66447, 0.948005, 1.04906, 0.94657
1.67447, 0.951806, 1.04612, 0.939337
1.68447, 0.953461, 1.04595, 0.93267
1.69447, 0.952944, 1.04888, 0.927565
1.70447, 0.950728, 1.05466, 0.924499
1.71447, 0.947632, 1.06243, 0.923391
1.72447, 0.944573, 1.07095, 0.923688
1.73447, 0.942291, 1.07883, 0.924556
1.74447, 0.941148, 1.08489, 0.925111
1.75447, 0.941043, 1.08838, 0.924654
1.76447, 0.941486, 1.08917, 0.922845
1.77447, 0.941789, 1.08776, 0.919788
1.78447, 0.941323, 1.08508, 0.916018
1.79447, 0.939757, 1.08232, 0.91239
1.80447, 0.937192, 1.08051, 0.909901
1.81447, 0.93416, 1.08034, 0.909474
1.82447, 0.931481, 1.08196, 0.911757
1.83447, 0.93001, 1.08501, 0.916961
1.84447, 0.930369, 1.08866, 0.924783
1.85447, 0.932718, 1.09195, 0.93442
1.86447, 0.936666, 1.09396, 0.944687
1.87447, 0.941317, 1.09407, 0.954206
1.88447, 0.945477, 1.09214, 0.96165
1.89447, 0.947949, 1.08848, 0.965986
1.90447, 0.94784, 1.0838, 0.966674
1.91447, 0.944818, 1.07901, 0.963776
1.92447, 0.939232, 1.07507, 0.957957
1.93447, 0.932075, 1.07273, 0.950351
1.94447, 0.924789, 1.0724, 0.942347
1.95447, 0.918959, 1.07412, 0.935308
1.96447, 0.915966, 1.07755, 0.930304
1.97447, 0.916673, 1.08204, 0.927916
1.98447, 0.921229, 1.08681, 0.928151
1.99447, 0.929012, 1.09108, 0.930495
2.00447, 0.938755, 1.09421, 0.934087
2.01447, 0.948799, 1.09579, 0.937965
2.02447, 0.957432, 1.09571, 0.941328
2.03447, 0.963245, 1.09415, 0.943722
2.04447, 0.965404, 1.0915, 0.945136
2.05447, 0.963804, 1.08824, 0.945942
2.06447, 0.95906, 1.08488, 0.946738
2.07447, 0.952338, 1.08182, 0.948118
2.08447, 0.945084, 1.0793, 0.950448
2.09447, 0.938704, 1.07738, 0.953721
2.10447, 0.934273, 1.07595, 0.957525
2.11447, 0.932343, 1.07487, 0.961144
2.12447, 0.932893, 1.07397, 0.963752
2.13447, 0.935412, 1.07319, 0.964654
2.14447, 0.93909, 1.07256, 0.963491
2.15447, 0.943067, 1.0722, 0.960347
2.16447, 0.94665, 1.07225, 0.955738
2.17447, 0.949464, 1.07279, 0.950477
2.18447, 0.951497, 1.07377, 0.945462
2.19447, 0.953028, 1.07496, 0.94145
2.20447, 0.954489, 1.07602, 0.938886
2.21447, 0.956293, 1.07653, 0.937834
2.22447, 0.958699, 1.07617, 0.938023
2.23447, 0.961738, 1.07479, 0.938994
2.24447, 0.965223, 1.0725, 0.940285
2.25447, 0.968826, 1.06968, 0.941604
2.26447, 0.972202, 1.06684, 0.94293
2.27447, 0.975088, 1.0645, 0.944507
2.28447, 0.97737, 1.06304, 0.946751
2.29447, 0.979089, 1.06251, 0.95008
2.30447, 0.980378, 1.06263, 0.954745
2.31447, 0.981372, 1.06282, 0.960704
2.32447, 0.982125, 1.06235, 0.967582
2.33447, 0.982553, 1.06055, 0.974727
2.34447, 0.982433, 1.05702, 0.981353
2.35447, 0.981467, 1.05177, 0.986724
2.36447, 0.979373, 1.04523, 0.990319
2.37447, 0.975991, 1.0382, 0.991949
2.38447, 0.971357, 1.03163, 0.991783
2.39447, 0.965744, 1.02637, 0.990286
2.40447, 0.959629, 1.023, 0.988088
2.41447, 0.953631, 1.02168, 0.985824
2.42447, 0.948404, 1.02209, 0.98398
2.43447, 0.944545, 1.02362, 0.982798
2.44447, 0.942503, 1.02549, 0.982248
