0.164472, 1.64329, 0.855892, 2.45949, 1.61964, 0.865383, 2.4938
0.174472, 1.62131, 0.879488, 2.46579, 1.60602, 0.896352, 2.50781
0.184472, 1.60906, 0.907235, 2.48178, 1.60132, 0.929858, 2.53141
0.194472, 1.60243, 0.934897, 2.50432, 1.60046, 0.960349, 2.56003
0.204472, 1.5971, 0.957683, 2.52902, 1.59901, 0.982617, 2.58813
0.214472, 1.58997, 0.971668, 2.55129, 1.59443, 0.993264, 2.61011
0.224472, 1.57998, 0.974868, 2.56683, 1.58653, 0.991513, 2.62074
0.234472, 1.56808, 0.967682, 2.57185, 1.57686, 0.979185, 2.61537
0.244472, 1.55644, 0.952627, 2.56301, 1.56767, 0.959955, 2.59007
0.254472, 1.54731, 0.933515, 2.53739, 1.5606, 0.938187, 2.54194
0.264472, 1.54192, 0.914377, 2.49269, 1.55581, 0.917776, 2.46966
0.274472, 1.53979, 0.898468, 2.42763, 1.55182, 0.90135, 2.37414
0.284472, 1.53881, 0.887646, 2.34261, 1.54601, 0.890006, 2.25924
0.294472, 1.53582, 0.882241, 2.24033, 1.53567, 0.88357, 2.13187
0.304472, 1.52777, 0.88138, 2.12608, 1.51918, 0.881145, 2.00156
0.314472, 1.51279, 0.883574, 2.00748, 1.49682, 0.881704, 1.87924
0.324472, 1.491, 0.887322, 1.89359, 1.47091, 0.884459, 1.77542
0.334472, 1.46462, 0.891531, 1.79348, 1.44517, 0.888913, 1.69813
0.344472, 1.43745, 0.895631, 1.71451, 1.42361, 0.894651, 1.65124
0.354472, 1.41368, 0.899429, 1.66083, 1.40907, 0.90104, 1.63348
0.364472, 1.39667, 0.902808, 1.63248, 1.40216, 0.907053, 1.63866
0.374472, 1.38774, 0.905471, 1.62526, 1.40084, 0.911347, 1.65701
0.384472, 1.3857, 0.90686, 1.6317, 1.40089, 0.912622, 1.67733
0.394472, 1.38706, 0.906294, 1.64268, 1.39711, 0.910118, 1.68954
0.404472, 1.38697, 0.90329, 1.64948, 1.38498, 0.904049, 1.68682
0.414472, 1.38065, 0.897907, 1.6457, 1.36227, 0.895755, 1.66694
0.424472, 1.36493, 0.890952, 1.62853, 1.33005, 0.887456, 1.63238
0.434472, 1.33937, 0.883939, 1.59912, 1.29283, 0.881652, 1.58925
0.444472, 1.30674, 0.878752, 1.56195, 1.25769, 0.880339, 1.5454
0.454472, 1.27256, 0.87712, 1.52346, 1.23267, 0.884322, 1.50817
0.464472, 1.24396, 0.880058, 1.49021, 1.22467, 0.892857, 1.48254
0.474472, 1.22801, 0.88747, 1.46716, 1.23762, 0.903782, 1.46996
0.484472, 1.2299, 0.898062, 1.45648, 1.27117, 0.914096, 1.46817
0.494472, 1.25155, 0.90961, 1.45711, 1.3204, 0.920819, 1.47209
0.504472, 1.29087, 0.919507, 1.46518, 1.37659, 0.921848, 1.47523
0.514472, 1.34187, 0.925432, 1.47503, 1.42885, 0.916526, 1.47136
0.524472, 1.3957, 0.925932, 1.48059, 1.46626, 0.905761, 1.45595
0.534472, 1.4422, 0.920739, 1.47672, 1.4801, 0.891677, 1.42701
0.544472, 1.47187, 0.910754, 1.46018, 1.46559, 0.876923, 1.38531
0.554472, 1.47764, 0.897711, 1.43008, 1.42292, 0.863905, 1.33395
0.564472, 1.4563, 0.883652, 1.38783, 1.35724, 0.854186, 1.27757
0.574472, 1.40907, 0.870406, 1.33658, 1.27777, 0.848234, 1.2214
0.584472, 1.3415, 0.859218, 1.28061, 1.19618, 0.845571, 1.1705
0.594472, 1.26256, 0.85063, 1.22454, 1.12447, 0.8452, 1.12913
0.604472, 1.18306, 0.844622, 1.17283, 1.07299, 0.846143, 1.10039
0.614472, 1.11396, 0.840917, 1.12937, 1.04868, 0.847843, 1.08607
0.624472, 1.0645, 0.839295, 1.09721, 1.054, 0.85031, 1.08655
0.634472, 1.04082, 0.839796, 1.07846, 1.08666, 0.853953, 1.10075
0.644472, 1.045, 0.842717, 1.07409, 1.14011, 0.859194, 1.12618
0.654472, 1.07484, 0.848409, 1.08375, 1.20477, 0.866034, 1.15901
0.664472, 1.12435, 0.856947, 1.1057, 1.26967, 0.873755, 1.1944
0.674472, 1.18481, 0.867828, 1.13671, 1.32427, 0.880894, 1.22705
0.684472, 1.24621, 0.879813, 1.17232, 1.36016, 0.885513, 1.25189
