37.5, 1.00086, 5314.75, 1.00783
37.7, 1.00007, 5400.04, 1.0078
37.9, 0.998809, 5486.12, 1.00774
38.1, 1.00097, 5573.3, 1.00771
38.3, 0.990763, 5660.5, 1.00753
38.5, 0.977871, 5747.47, 1.00715
38.7, 0.960694, 5833.79, 1.00651
38.9, 0.944136, 5919.52, 1.00563
39.1, 0.929403, 6004.77, 1.00454
39.3, 0.916281, 6089.68, 1.00327
39.5, 0.903817, 6174.29, 1.00183
39.7, 0.88551, 6258.03, 1.00015
39.9, 0.872525, 6341.37, 0.998308
40.1, 0.859039, 6424.25, 0.996299
40.3, 0.840826, 6506.19, 0.994058
40.5, 0.831665, 6588.04, 0.991725
40.7, 0.816095, 6669.15, 0.989207
40.9, 0.803749, 6749.82, 0.986557
41.1, 0.788844, 6829.77, 0.983741
41.3, 0.774984, 6909.08, 0.980777
41.5, 0.760445, 6987.66, 0.97766
41.7, 0.74928, 7065.84, 0.974441
41.9, 0.734414, 7143.2, 0.971071
42.1, 0.721569, 7219.93, 0.96758
42.3, 0.709678, 7296.12, 0.963987
42.5, 0.698226, 7371.79, 0.960299
42.7, 0.684609, 7446.69, 0.956488
42.9, 0.672794, 7520.98, 0.952583
43.1, 0.658845, 7594.41, 0.948555
43.3, 0.646413, 7667.13, 0.944429
43.5, 0.634806, 7739.2, 0.940218
43.7, 0.621442, 7810.41, 0.9359
43.9, 0.610395, 7880.99, 0.93151
44.1, 0.600151, 7951.02, 0.927059
44.3, 0.587509, 8020.2, 0.922517
44.5, 0.575752, 8088.61, 0.917897
44.7, 0.563782, 8156.2, 0.913199
44.9, 0.552356, 8223.01, 0.908431
45.1, 0.539922, 8288.9, 0.903582
45.3, 0.528199, 8353.94, 0.898663
45.5, 0.517717, 8418.25, 0.893691
45.7, 0.50951, 8482.09, 0.888699
45.9, 0.497029, 8544.92, 0.883629
46.1, 0.485882, 8606.88, 0.878502
46.3, 0.474345, 8667.89, 0.873314
46.5, 0.465355, 8728.26, 0.868098
46.7, 0.453233, 8787.57, 0.862816
46.9, 0.444066, 8846.17, 0.857506
47.1, 0.434297, 8903.98, 0.852161
47.3, 0.422999, 8960.76, 0.846763
47.5, 0.414296, 9016.85, 0.841345
47.7, 0.400668, 9071.55, 0.835846
47.9, 0.39212, 9125.53, 0.830332
48.1, 0.38148, 9178.48, 0.824776
48.3, 0.373104, 9230.71, 0.819207
48.5, 0.362679, 9281.89, 0.813601
48.7, 0.353874, 9332.25, 0.807978
48.9, 0.343931, 9381.6, 0.802325
49.1, 0.334363, 9429.96, 0.796646
49.3, 0.324786, 9477.32, 0.790943
49.5, 0.316771, 9523.89, 0.785234
49.7, 0.305568, 9569.18, 0.779481
49.9, 0.296912, 9613.54, 0.773716
50.1, 0.286211, 9656.64, 0.767915
50.3, 0.279504, 9699.07, 0.762125
50.5, 0.269957, 9740.38, 0.756314
50.7, 0.259605, 9780.42, 0.750471
50.9, 0.25139, 9819.5, 0.744622
51.1, 0.243248, 9857.61, 0.73877
51.3, 0.233793, 9894.52, 0.732897
51.5, 0.225937, 9930.48, 0.727024
51.7, 0.216787, 9965.25, 0.721135
51.9, 0.208786, 9998.99, 0.715244
52.1, 0.199879, 10031.5, 0.70934
52.3, 0.191448, 10063, 0.70343
52.5, 0.182612, 10093.2, 0.697508
52.7, 0.174837, 10122.3, 0.691588
52.9, 0.166203, 10150.2, 0.685658
53.1, 0.15853, 10177, 0.679731
53.3, 0.14961, 10202.5, 0.673792
53.5, 0.142197, 10226.9, 0.667859
53.7, 0.134782, 10250.3, 0.66193
53.9, 0.126232, 10272.3, 0.655994
54.1, 0.118909, 10293.1, 0.650065
54.3, 0.111428, 10312.9, 0.644139
54.5, 0.1057, 10331.7, 0.638238
54.7, 0.100305, 10349.7, 0.632363
54.9, 0.0950431, 10366.9, 0.626515
55.1, 0.0892421, 10383.2, 0.62069
55.3, 0.0853793, 10398.8, 0.614906
55.5, 0.0804519, 10413.7, 0.609152
55.7, 0.0756575, 10427.8, 0.603429
55.9, 0.0721407, 10441.3, 0.597749
56.1, 0.067922, 10454.1, 0.592105
56.3, 0.0644241, 10466.4, 0.586504
56.5, 0.0610484, 10478.1, 0.580946
56.7, 0.0575006, 10489.2, 0.575429
56.9, 0.0546101, 10499.8, 0.569958
57.1, 0.051318, 10509.8, 0.564529
57.3, 0.0484071, 10519.3, 0.559145
57.5, 0.0456394, 10528.4, 0.553807
57.7, 0.0429437, 10537, 0.548515
57.9, 0.0401739, 10545.1, 0.543267
58.1, 0.0378103, 10552.7, 0.538066
58.3, 0.0355343, 10560, 0.532913
58.5, 0.0333982, 10566.8, 0.527809
58.7, 0.0310341, 10573.2, 0.522749
58.9, 0.0293872, 10579.3, 0.517742
59.1, 0.0273728, 10585.1, 0.512781
59.3, 0.025578, 10590.5, 0.507869
59.5, 0.0236874, 10595.5, 0.503004
59.7, 0.0219356, 10600.2, 0.498186
59.9, 0.0203053, 10604.6, 0.493416
60.1, 0.0190766, 10608.7, 0.488697
60.3, 0.017547, 10612.5, 0.484025
60.5, 0.0161234, 10616.1, 0.4794
60.7, 0.0151592, 10619.4, 0.474827
60.9, 0.0136165, 10622.5, 0.470298
61.1, 0.012621, 10625.3, 0.465819
61.3, 0.0113116, 10627.8, 0.461385
61.5, 0.0104345, 10630.2, 0.457
61.7, 0.00947065, 10632.4, 0.452663
61.9, 0.00840462, 10634.3, 0.448371
62.1, 0.00759077, 10636.1, 0.444126
62.3, 0.00680411, 10637.6, 0.439928
62.5, 0.00610829, 10639.1, 0.435777
62.7, 0.0054204, 10640.4, 0.431672
62.9, 0.00473796, 10641.5, 0.427612
63.1, 0.00406562, 10642.4, 0.423598
63.3, 0.00358136, 10643.3, 0.419629
63.5, 0.00308991, 10644.1, 0.415706
63.7, 0.00268017, 10644.7, 0.411828
63.9, 0.00217658, 10645.2, 0.407993
64.1, 0.00177674, 10645.7, 0.404203
64.3, 0.00139924, 10646, 0.400456
64.5, 0.00119117, 10646.3, 0.396753
64.7, 0.00094376, 10646.6, 0.393094
64.9, 0.000642148, 10646.7, 0.389477
65.1, 0.00043803, 10646.8, 0.385903
65.3, 0.000334772, 10646.9, 0.382371
65.5, 0.000180229, 10647, 0.37888
65.7, 9.35556e-05, 10647, 0.375432
65.9, 3.24379e-05, 10647, 0.372024
66.1, 1.43297e-06, 10647, 0.368657
66.3, 0, 10647, 0.365331
66.5, 0, 10647, 0.362045
66.7, 0, 10647, 0.358798
66.9, 0, 10647, 0.35559
67.1, 0, 10647, 0.352419
67.3, 0, 10647, 0.349287
67.5, 0, 10647, 0.346191
67.7, 0, 10647, 0.343132
67.9, 0, 10647, 0.340109
68.1, 0, 10647, 0.337121
68.3, 0, 10647, 0.334168
68.5, 0, 10647, 0.33125
68.7, 0, 10647, 0.328365
68.9, 0, 10647, 0.325514
69.1, 0, 10647, 0.322696
69.3, 0, 10647, 0.31991
69.5, 0, 10647, 0.317156
69.7, 0, 10647, 0.314434
69.9, 0, 10647, 0.311742
70.1, 0, 10647, 0.309082
70.3, 0, 10647, 0.306451
70.5, 0, 10647, 0.303851
70.7, 0, 10647, 0.301279
70.9, 0, 10647, 0.298737
71.1, 0, 10647, 0.296223
71.3, 0, 10647, 0.293737
71.5, 0, 10647, 0.291279
71.7, 0, 10647, 0.288848
71.9, 0, 10647, 0.286445
72.1, 0, 10647, 0.284068
72.3, 0, 10647, 0.281717
72.5, 0, 10647, 0.279392
72.7, 0, 10647, 0.277092
72.9, 0, 10647, 0.274818
73.1, 0, 10647, 0.272568
73.3, 0, 10647, 0.270343
73.5, 0, 10647, 0.268142
73.7, 0, 10647, 0.265965
73.9, 0, 10647, 0.263812
74.1, 0, 10647, 0.261681
74.3, 0, 10647, 0.259574
74.5, 0, 10647, 0.257489
74.7, 0, 10647, 0.255426
74.9, 0, 10647, 0.253386
75.1, 0, 10647, 0.251367
75.3, 0, 10647, 0.249369
75.5, 0, 10647, 0.247393
75.7, 0, 10647, 0.245437
75.9, 0, 10647, 0.243502
76.1, 0, 10647, 0.241587
76.3, 0, 10647, 0.239692
76.5, 0, 10647, 0.237817
76.7, 0, 10647, 0.235962
76.9, 0, 10647, 0.234125
77.1, 0, 10647, 0.232308
77.3, 0, 10647, 0.23051
77.5, 0, 10647, 0.22873
77.7, 0, 10647, 0.226968
77.9, 0, 10647, 0.225224
78.1, 0, 10647, 0.223498
78.3, 0, 10647, 0.22179
78.5, 0, 10647, 0.220099
78.7, 0, 10647, 0.218425
78.9, 0, 10647, 0.216769
79.1, 0, 10647, 0.215129
79.3, 0, 10647, 0.213505
79.5, 0, 10647, 0.211898
79.7, 0, 10647, 0.210306
79.9, 0, 10647, 0.208731
80.1, 0, 10647, 0.207171
80.3, 0, 10647, 0.205627
80.5, 0, 10647, 0.204098
80.7, 0, 10647, 0.202585
80.9, 0, 10647, 0.201086
81.1, 0, 10647, 0.199602
81.3, 0, 10647, 0.198133
81.5, 0, 10647, 0.196677
81.7, 0, 10647, 0.195237
81.9, 0, 10647, 0.19381
82.1, 0, 10647, 0.192397
82.3, 0, 10647, 0.190998
82.5, 0, 10647, 0.189612
82.7, 0, 10647, 0.18824
82.9, 0, 10647, 0.18688
83.1, 0, 10647, 0.185534
83.3, 0, 10647, 0.184201
83.5, 0, 10647, 0.182881
83.7, 0, 10647, 0.181573
83.9, 0, 10647, 0.180278
84.1, 0, 10647, 0.178994
84.3, 0, 10647, 0.177723
84.5, 0, 10647, 0.176464
84.7, 0, 10647, 0.175217
84.9, 0, 10647, 0.173982
85.1, 0, 10647, 0.172758
85.3, 0, 10647, 0.171546
85.5, 0, 10647, 0.170345
85.7, 0, 10647, 0.169155
85.9, 0, 10647, 0.167976
86.1, 0, 10647, 0.166808
86.3, 0, 10647, 0.165651
86.5, 0, 10647, 0.164505
86.7, 0, 10647, 0.163369
86.9, 0, 10647, 0.162244
87.1, 0, 10647, 0.161129
87.3, 0, 10647, 0.160024
87.5, 0, 10647, 0.158929
87.7, 0, 10647, 0.157844
87.9, 0, 10647, 0.156769
88.1, 0, 10647, 0.155704
88.3, 0, 10647, 0.154648
