0, -nan
0.05, -nan
0.1, -nan
0.15, -nan
0.2, -nan
0.25, -nan
0.3, -nan
0.35, -nan
0.4, -nan
0.45, -nan
0.5, -nan
0.55, -nan
0.6, -nan
0.65, -nan
0.7, -nan
0.75, -nan
0.8, -nan
0.85, -nan
0.9, -nan
0.95, -nan
1, -nan
1.05, -nan
1.1, -nan
1.15, -nan
1.2, -nan
1.25, -nan
1.3, -nan
1.35, -nan
1.4, -nan
1.45, -nan
1.5, -nan
1.55, -nan
1.6, -nan
1.65, -nan
1.7, -nan
1.75, -nan
1.8, -nan
1.85, -nan
#1.9, 0.467662
#1.95, 0.684542
2, 1.06513
2.05, 0.96394
2.1, 0.930155
2.15, 1.0875
2.2, 0.813393
2.25, 0.993793
2.3, 0.913978
2.35, 0.940365
2.4, 0.958571
2.45, 0.983318
2.5, 0.911682
2.55, 0.9322
2.6, 0.937915
2.65, 0.878674
2.7, 0.908189
2.75, 0.915769
2.8, 0.894497
2.85, 0.899169
2.9, 0.893097
2.95, 0.876302
3, 0.912097
3.05, 0.86964
3.1, 0.875346
3.15, 0.857857
3.2, 0.881584
3.25, 0.874468
3.3, 0.897878
3.35, 0.860667
3.4, 0.853908
3.45, 0.924356
3.5, 0.844568
3.55, 0.87161
3.6, 0.816483
3.65, 0.834109
3.7, 0.911697
3.75, 0.832776
3.8, 0.862235
3.85, 0.818967
3.9, 0.869717
3.95, 0.812953
4, 0.844241
4.05, 0.817994
4.1, 0.84821
4.15, 0.852457
4.2, 0.772937
4.25, 0.802193
4.3, 0.802148
4.35, 0.823164
4.4, 0.806857
4.45, 0.816919
4.5, 0.819761
4.55, 0.7771
4.6, 0.790876
4.65, 0.782563
4.7, 0.80907
4.75, 0.760902
4.8, 0.774941
4.85, 0.756007
4.9, 0.734053
4.95, 0.73525
5, 0.756322
5.05, 0.719151
5.1, 0.745673
5.15, 0.738259
5.2, 0.760901
5.25, 0.729295
5.3, 0.761572
5.35, 0.70601
5.4, 0.729554
5.45, 0.695743
5.5, 0.697344
5.55, 0.724611
5.6, 0.722211
5.65, 0.722376
5.7, 0.682361
5.75, 0.676134
5.8, 0.677927
5.85, 0.650815
5.9, 0.702051
5.95, 0.685666
6, 0.658767
6.05, 0.67634
6.1, 0.676257
6.15, 0.649526
6.2, 0.662671
6.25, 0.672978
6.3, 0.654789
6.35, 0.623805
6.4, 0.64747
6.45, 0.643884
6.5, 0.601251
6.55, 0.623078
6.6, 0.623769
6.65, 0.616196
6.7, 0.59916
6.75, 0.596795
6.8, 0.58306
6.85, 0.613498
6.9, 0.594481
6.95, 0.582553
7, 0.593539
7.05, 0.567253
7.1, 0.548214
7.15, 0.566826
7.2, 0.556332
7.25, 0.54856
7.3, 0.562426
7.35, 0.559759
7.4, 0.547229
7.45, 0.546038
7.5, 0.519792
7.55, 0.502564
7.6, 0.517333
7.65, 0.521268
7.7, 0.53147
7.75, 0.512392
7.8, 0.509838
7.85, 0.503072
7.9, 0.520337
7.95, 0.49207
8, 0.489649
8.05, 0.502703
8.1, 0.487284
8.15, 0.48017
8.2, 0.4841
8.25, 0.463693
8.3, 0.45149
8.35, 0.464404
8.4, 0.456196
8.45, 0.45963
8.5, 0.46568
8.55, 0.454543
8.6, 0.456998
8.65, 0.440013
8.7, 0.453821
8.75, 0.425845
8.8, 0.431082
8.85, 0.423262
8.9, 0.427367
8.95, 0.427023
9, 0.412882
9.05, 0.429988
9.1, 0.404839
9.15, 0.402461
9.2, 0.404988
9.25, 0.411902
9.3, 0.387359
9.35, 0.397567
9.4, 0.393711
9.45, 0.372279
9.5, 0.365918
9.55, 0.387775
9.6, 0.37384
9.65, 0.373897
9.7, 0.365156
9.75, 0.364259
9.8, 0.347396
9.85, 0.355025
9.9, 0.356367
9.95, 0.346699
10, 0.352482
10.05, 0.354598
10.1, 0.346123
10.15, 0.342794
10.2, 0.326807
10.25, 0.337993
10.3, 0.334786
10.35, 0.332384
10.4, 0.324205
10.45, 0.333137
10.5, 0.332156
10.55, 0.321751
10.6, 0.320507
10.65, 0.297897
10.7, 0.311126
10.75, 0.326141
10.8, 0.304812
10.85, 0.299013
10.9, 0.285186
10.95, 0.298109
11, 0.294065
11.05, 0.297959
11.1, 0.292322
11.15, 0.287154
11.2, 0.280797
11.25, 0.28385
11.3, 0.274591
11.35, 0.282996
11.4, 0.276055
11.45, 0.264749
11.5, 0.265244
11.55, 0.262633
11.6, 0.264799
11.65, 0.274265
11.7, 0.255656
11.75, 0.250475
11.8, 0.259811
11.85, 0.246017
11.9, 0.247529
11.95, 0.248773
12, 0.261972
12.05, 0.2472
12.1, 0.23508
12.15, 0.239931
12.2, 0.246835
12.25, 0.246932
12.3, 0.253164
12.35, 0.218788
12.4, 0.234826
12.45, 0.231192
12.5, 0.224062
12.55, 0.226765
12.6, 0.22019
12.65, 0.217505
12.7, 0.219181
12.75, 0.210599
12.8, 0.223072
12.85, 0.214898
12.9, 0.206234
12.95, 0.211175
13, 0.205125
13.05, 0.206707
13.1, 0.197033
13.15, 0.188203
13.2, 0.196491
13.25, 0.197357
13.3, 0.189885
13.35, 0.208771
13.4, 0.201863
13.45, 0.193443
13.5, 0.180075
13.55, 0.184228
13.6, 0.182031
13.65, 0.201326
13.7, 0.188842
13.75, 0.171001
13.8, 0.178748
13.85, 0.179457
13.9, 0.186964
13.95, 0.174616
14, 0.178394
14.05, 0.182274
14.1, 0.174954
14.15, 0.171718
14.2, 0.176713
14.25, 0.173259
14.3, 0.169831
14.35, 0.165892
14.4, 0.155395
14.45, 0.173806
14.5, 0.164838
14.55, 0.16565
14.6, 0.158516
14.65, 0.147659
14.7, 0.155
14.75, 0.162961
14.8, 0.149137
14.85, 0.161701
14.9, 0.154309
14.95, 0.151503
15, 0.149841
15.05, 0.153207
15.1, 0.142693
15.15, 0.145751
15.2, 0.131023
15.25, 0.138638
15.3, 0.133932
15.35, 0.139945
15.4, 0.1407
15.45, 0.130571
15.5, 0.135022
15.55, 0.129796
15.6, 0.136041
15.65, 0.137049
15.7, 0.12815
15.75, 0.132914
15.8, 0.124791
15.85, 0.124392
15.9, 0.141459
15.95, 0.12975
16, 0.129367
16.05, 0.121828
16.1, 0.131457
16.15, 0.114371
16.2, 0.121696
16.25, 0.123996
16.3, 0.12493
16.35, 0.126126
16.4, 0.11811
16.45, 0.123096
16.5, 0.112276
16.55, 0.113859
16.6, 0.108949
16.65, 0.111993
16.7, 0.116241
16.75, 0.105905
16.8, 0.115604
16.85, 0.112431
16.9, 0.0996369
16.95, 0.102462
17, 0.100651
17.05, 0.099218
17.1, 0.109457
17.15, 0.0985776
17.2, 0.0993121
17.25, 0.102121
17.3, 0.104361
17.35, 0.0902686
17.4, 0.0969127
17.45, 0.0923333
17.5, 0.0972492
17.55, 0.087374
17.6, 0.0903845
17.65, 0.0927579
17.7, 0.0876742
17.75, 0.0851876
17.8, 0.0884812
17.85, 0.0860981
17.9, 0.0864629
17.95, 0.082091
18, 0.0778102
18.05, 0.0841632
18.1, 0.0848579
18.15, 0.083477
18.2, 0.0821382
18.25, 0.0789537
18.3, 0.0827098
18.35, 0.0812511
18.4, 0.0772822
18.45, 0.0767609
18.5, 0.0720512
18.55, 0.0759389
18.6, 0.0814141
18.65, 0.0683108
18.7, 0.0735452
18.75, 0.0740542
18.8, 0.0702099
18.85, 0.0730173
18.9, 0.0715816
18.95, 0.0645379
19, 0.0690131
19.05, 0.0650377
19.1, 0.0758095
19.15, 0.0632039
19.2, 0.0632303
19.25, 0.0637101
19.3, 0.0720987
19.35, 0.0587348
19.4, 0.0568922
19.45, 0.0643683
19.5, 0.0563598
19.55, 0.0620179
19.6, 0.0591642
19.65, 0.061757
19.7, 0.0545804
19.75, 0.0579332
19.8, 0.0471949
19.85, 0.0566967
19.9, 0.059916
19.95, 0.0505203
20, 0.0542337
20.05, 0.0477424
20.1, 0.0457501
20.15, 0.050689
20.2, 0.052344
20.25, 0.0426912
20.3, 0.0497722
20.35, 0.0509933
20.4, 0.0492242
20.45, 0.0533734
20.5, 0.0500911
20.55, 0.0453231
20.6, 0.0436762
20.65, 0.0417277
20.7, 0.042995
20.75, 0.0431743
20.8, 0.0437685
20.85, 0.04632
20.9, 0.043321
20.95, 0.0456093
21, 0.0399599
21.05, 0.0406925
21.1, 0.0376379
21.15, 0.0341986
21.2, 0.0358375
21.25, 0.030268
21.3, 0.0417474
21.35, 0.0371783
21.4, 0.0386137
21.45, 0.0345533
21.5, 0.0339699
21.55, 0.0334856
21.6, 0.034082
21.65, 0.0309504
21.7, 0.0331762
21.75, 0.032127
21.8, 0.0248357
21.85, 0.0254577
21.9, 0.0254944
21.95, 0.0286145
22, 0.031037
22.05, 0.0295336
22.1, 0.0304328
22.15, 0.0324408
22.2, 0.0286504
22.25, 0.0286934
22.3, 0.0220282
22.35, 0.0304913
22.4, 0.024229
22.45, 0.0236791
22.5, 0.0263213
22.55, 0.0199194
22.6, 0.0182775
22.65, 0.0251451
22.7, 0.0234866
22.75, 0.0230616
22.8, 0.0207169
22.85, 0.0268383
22.9, 0.0258564
22.95, 0.0218303
23, 0.0243746
23.05, 0.0140015
23.1, 0.0123827
23.15, 0.012959
23.2, 0.013971
23.25, 0.024489
23.3, 0.0181506
23.35, 0.0133024
23.4, 0.0153152
23.45, 0.0176343
23.5, 0.013446
23.55, 0.010916
23.6, 0.0153295
23.65, 0.0165685
23.7, 0.00865708
23.75, 0.00874424
23.8, 0.013679
23.85, 0.00900048
23.9, 0.0115866
23.95, 0.0165141
24, 0.0151197
24.05, 0.00608494
24.1, 0.013507
24.15, 0.0120608
24.2, 0.00872922
24.25, 0.0141605
24.3, 0.0042169
24.35, 0.00925856
24.4, 0.0148397
24.45, 0.00677313
24.5, 0.00418561
24.55, 0.00679963
24.6, 0.0041703
24.65, 0.00920179
24.7, 0.00607456
24.75, 0.00728366
24.8, 0.00257884
24.85, 0.00736583
24.9, 0.00568641
24.95, 0.00815626
25, 0.00472555
25.05, -0.000763394
25.1, -0.000943247
25.15, -0.00163556
25.2, -0.000672636
25.25, 0.00699732
25.3, 0.00642905
25.35, 0.0019472
25.4, -0.000962046
25.45, -0.00173134
25.5, 0.000189753
25.55, -0.00119785
25.6, 0.00177179
25.65, 0.00114872
25.7, -0.000170405
25.75, 0.00131167
25.8, 9.17624e-05
25.85, 0.0018259
25.9, -0.00271992
25.95, 0.000891238
26, -6.01852e-05
26.05, -0.00757353
26.1, 0.000472924
26.15, -0.0038221
26.2, -0.00266189
26.25, -0.00363167
26.3, -0.00165757
26.35, -0.00363062
26.4, -0.00658106
26.45, -0.0047171
26.5, -0.000563666
26.55, -0.00492052
26.6, -0.00224814
26.65, -0.00647844
26.7, -0.00975849
26.75, -0.00594376
26.8, -0.00475111
26.85, -0.00666914
26.9, -0.00768582
26.95, -0.0133884
27, -0.0111389
27.05, -0.0128202
27.1, -0.0090898
27.15, -0.0138664
27.2, -0.00766175
27.25, -0.00659057
27.3, -0.00775057
27.35, -0.00545705
27.4, -0.0101392
27.45, -0.0155861
27.5, -0.00882525
