0.164472, 13.4797, 40.5517, 25.357, 76.2827
0.174472, 11.8946, 33.8659, 22.3752, 63.7059
0.184472, 11.1432, 28.1278, 20.9617, 52.9118
0.194472, 10.8155, 23.7171, 20.3453, 44.6148
0.204472, 10.5189, 20.6121, 19.7873, 38.7738
0.214472, 10.0017, 18.4902, 18.8143, 34.7823
0.224472, 9.20793, 16.9288, 17.3212, 31.8452
0.234472, 8.25285, 15.5938, 15.5246, 29.3339
0.244472, 7.33259, 14.3231, 13.7935, 26.9436
0.254472, 6.61237, 13.0922, 12.4387, 24.628
0.264472, 6.14662, 11.9253, 11.5626, 22.4329
0.274472, 5.86759, 10.8325, 11.0377, 20.3772
0.284472, 5.64004, 9.80529, 10.6096, 18.445
0.294472, 5.34282, 8.84673, 10.0505, 16.6418
0.304472, 4.9283, 7.98823, 9.27075, 15.0268
0.314472, 4.43138, 7.27316, 8.33597, 13.6817
0.324472, 3.93309, 6.72351, 7.39863, 12.6477
0.334472, 3.50845, 6.32087, 6.59983, 11.8903
0.344472, 3.1897, 6.01584, 6.00022, 11.3165
0.354472, 2.96057, 5.75414, 5.56919, 10.8242
0.364472, 2.77697, 5.49791, 5.22382, 10.3422
0.374472, 2.59689, 5.23128, 4.88507, 9.84069
0.384472, 2.40136, 4.95484, 4.51726, 9.32067
0.394472, 2.19766, 4.67918, 4.13408, 8.80211
0.404472, 2.00768, 4.42102, 3.77669, 8.31649
0.414472, 1.85222, 4.19805, 3.48426, 7.89705
0.424472, 1.74154, 4.01892, 3.27604, 7.56008
0.434472, 1.67481, 3.87302, 3.15052, 7.28563
0.444472, 1.64449, 3.72975, 3.0935, 7.01612
0.454472, 1.63932, 3.55273, 3.08377, 6.68313
0.464472, 1.64446, 3.32276, 3.09343, 6.25051
0.474472, 1.64214, 3.05384, 3.08907, 5.74465
0.484472, 1.61623, 2.78931, 3.04033, 5.24704
0.494472, 1.55939, 2.57804, 2.93341, 4.84961
0.504472, 1.47737, 2.44578, 2.77911, 4.60082
0.514472, 1.38596, 2.38079, 2.60716, 4.47855
0.524472, 1.30199, 2.34299, 2.4492, 4.40745
0.534472, 1.23457, 2.28959, 2.32238, 4.307
0.544472, 1.18272, 2.199, 2.22485, 4.13659
0.554472, 1.13985, 2.07822, 2.14419, 3.90938
0.564472, 1.10055, 1.95176, 2.07026, 3.67149
0.574472, 1.06409, 1.84302, 2.00169, 3.46694
0.584472, 1.03262, 1.76153, 1.94248, 3.31365
0.594472, 1.00656, 1.70228, 1.89347, 3.2022
0.604472, 0.981883, 1.65353, 1.84704, 3.1105
0.614472, 0.951507, 1.60504, 1.7899, 3.01928
0.624472, 0.910012, 1.55169, 1.71184, 2.91892
0.634472, 0.857951, 1.49288, 1.61391, 2.80828
0.644472, 0.802487, 1.4309, 1.50958, 2.6917
0.654472, 0.75362, 1.37019, 1.41765, 2.57749
0.664472, 0.718383, 1.3164, 1.35137, 2.47632
0.674472, 0.696844, 1.27414, 1.31085, 2.39681
0.684472, 0.682551, 1.24368, 1.28396, 2.33951
0.694472, 0.666992, 1.21964, 1.25469, 2.29429
0.704472, 0.645005, 1.19346, 1.21333, 2.24505
0.714472, 0.617584, 1.15888, 1.16175, 2.18
0.724472, 0.590572, 1.11669, 1.11094, 2.10063
0.734472, 0.57052, 1.07507, 1.07322, 2.02233
0.744472, 0.560585, 1.04486, 1.05453, 1.96552
0.754472, 0.558853, 1.0328, 1.05127, 1.94282
0.764472, 0.559647, 1.0371, 1.05277, 1.95091
0.774472, 0.556678, 1.04831, 1.04718, 1.97201
0.784472, 0.546229, 1.05452, 1.02752, 1.98369
0.794472, 0.52884, 1.0475, 0.994813, 1.97048
0.804472, 0.508816, 1.02623, 0.957145, 1.93047
0.814472, 0.491889, 0.996134, 0.925303, 1.87385
0.824472, 0.482255, 0.965176, 0.90718, 1.81561
0.834472, 0.480514, 0.939407, 0.903907, 1.76714
0.844472, 0.48359, 0.920376, 0.909692, 1.73134
0.854472, 0.486511, 0.905446, 0.915187, 1.70325
0.864472, 0.484913, 0.890337, 0.912182, 1.67483
0.874472, 0.476844, 0.872192, 0.897002, 1.6407
0.884472, 0.463122, 0.85139, 0.87119, 1.60157
0.894472, 0.446481, 0.831208, 0.839886, 1.5636
0.904472, 0.430206, 0.815755, 0.809271, 1.53453
0.914472, 0.41691, 0.80754, 0.78426, 1.51908
0.924472, 0.40774, 0.806138, 0.76701, 1.51644
0.934472, 0.402135, 0.80853, 0.756465, 1.52095
0.944472, 0.398217, 0.810634, 0.749094, 1.5249
0.954472, 0.393749, 0.808972, 0.74069, 1.52178
0.964472, 0.387265, 0.801701, 0.728493, 1.5081
0.974472, 0.378762, 0.788871, 0.712498, 1.48396
0.984472, 0.369573, 0.772166, 0.695213, 1.45254
0.994472, 0.361552, 0.754314, 0.680124, 1.41896
1.00447, 0.356138, 0.738197, 0.669939, 1.38864
1.01447, 0.3538, 0.725755, 0.665541, 1.36523
1.02447, 0.353976, 0.717187, 0.665873, 1.34912
1.03447, 0.355312, 0.711005, 0.668385, 1.33749
